seq_orgao,cod_unidade,cod_subunidade,num_empenho,dat_empenho,num_anoexercicio,num_mesexercicio,cod_municipio,cod_veiculo,dsc_veiculo,dsc_marca,dsc_modelo,num_anofabricacao,dsc_num_placa,dsc_numchassi,num_renavam,dsc_numserie,dsc_situacaoveiculo,num_docproprietario,dsc_tipdeslocamento,dsc_tipgasto,dsc_origemgasto,dsc_pecasservicos,qtd_inicial,qtd_utilizada,qtd_final,vlr_gasto
12960,2001,10,1726,11/12/2018,2018,12,3166105,129,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QPS-3672,9BGJC752,1159519,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,406000,509755,5340000,2538580
12960,2001,10,1726,11/12/2018,2018,12,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,22880000,367451,26562000,1794260
12960,2001,10,1663,01/11/2018,2018,11,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,17234000,492743,22414000,2453850
12960,2001,10,1594,01/10/2018,2018,10,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,12327000,370376,16151000,1844440
12960,2001,10,1539,14/09/2018,2018,9,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,7410000,374535,11451000,1816450
12960,2001,10,1360,01/08/2018,2018,8,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,4000000,305524,7011000,1442050
12960,2001,10,1273,03/07/2018,2018,7,3166105,126,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3086,9BGJC752,1149134,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,352000,352467,3708000,1663620
12960,2001,10,1663,01/11/2018,2018,11,3166105,127,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3089,9BGJC752,1149139,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,25793000,197353,27441000,982790
12960,2001,10,1594,01/10/2018,2018,10,3166105,127,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3089,9BGJC752,1149139,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,16212000,611655,22826000,3046010
12960,2001,10,1539,14/09/2018,2018,9,3166105,127,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3089,9BGJC752,1149139,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,8446000,618019,15172000,2989660
12960,2001,10,1360,01/08/2018,2018,8,3166105,127,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3089,9BGJC752,1149139,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,900000,711058,8339000,3356160
12960,2001,10,1273,03/07/2018,2018,7,3166105,127,CHEV/SPIN 1.8 MT LTZ,CHEVROLET,CHEV/SPIN 1.8 MT LTZ,2018,QOP-3089,9BGJC752,1149139,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,312000,40492,378000,191120
12960,2001,10,1726,11/12/2018,2018,12,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,29375000,281954,33192000,1391830
12960,2001,10,1663,01/11/2018,2018,11,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,23690000,307966,29116000,1533640
12960,2001,10,1594,01/10/2018,2018,10,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,18438000,349790,22632000,1741930
12960,2001,10,1539,14/09/2018,2018,9,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,10887000,445105,16753000,2158740
12960,2001,10,1564,28/09/2018,2018,9,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,10887000,3000,16753000,69000
12960,2001,10,1360,01/08/2018,2018,8,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,1948000,603032,10481000,2846260
12960,2001,10,1273,03/07/2018,2018,7,3166105,125,FIAT/UNO DRIVE1.0,FIAT,FIAT/UNO DRIVE1.0,2017,QOP-3082,9BD195B4,1146697,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,478000,112966,1522000,533190
12960,2001,10,836,02/05/2018,2018,5,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,15577000,557650,22542000,2632090
12960,2001,10,1273,03/07/2018,2018,7,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,32807000,101192,33630000,477620
12960,2001,10,1132,04/06/2018,2018,6,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,23138000,709782,32382000,3350130
12960,2001,10,1225,29/06/2018,2018,6,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,23138000,1000,32382000,23000
12960,2001,10,648,02/04/2018,2018,4,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,5797000,705520,14979000,3330040
12960,2001,10,804,30/04/2018,2018,4,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,5797000,3000,14979000,69000
12960,2001,10,523,28/03/2018,2018,3,3166105,122,FIAT / UNO DRIVE 1.0,FIAT,FIAT / UNO DRIVE 1.0,2017,QNU-2565,9BD195B4,1137364,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,4822000,76980,5316000,363340
12960,2001,10,1663,01/11/2018,2018,11,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,124240000,54210,124241000,269970
12960,2001,10,1594,01/10/2018,2018,10,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,122339000,126612,123535000,630520
12960,2001,10,1539,14/09/2018,2018,9,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,121114000,92531,121739000,448770
12960,2001,10,836,02/05/2018,2018,5,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,99149000,691574,107091000,3264220
12960,2001,10,1360,01/08/2018,2018,8,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,120618000,46871,120619000,221230
12960,2001,10,1273,03/07/2018,2018,7,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,114793000,405615,120025000,1914470
12960,2001,10,1132,04/06/2018,2018,6,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,107597000,558328,114502000,2635270
12960,2001,10,648,02/04/2018,2018,4,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,90423000,618947,98560000,2921420
12960,2001,10,804,30/04/2018,2018,4,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,90423000,1000,98560000,23000
12960,2001,10,509,06/03/2018,2018,4,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PNEU 175X70 R14,90423000,2000,98560000,428000
12960,2001,10,523,28/03/2018,2018,3,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,83313000,54202,90071000,255830
12960,2001,10,,,2018,3,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),1 - ESTOQUE,-1,83313000,51901,90071000,249070
12960,2001,10,116,02/01/2018,2018,1,3166105,113,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3774,9BWG45U0,1108155,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,68702000,122993,70208000,537470
12960,2001,10,1726,11/12/2018,2018,12,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,103573000,117133,104512000,570960
12960,2001,10,1663,01/11/2018,2018,11,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,101126000,136652,102879000,680520
12960,2001,10,1648,31/10/2018,2018,11,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,101126000,3000,102879000,69000
12960,2001,10,1594,01/10/2018,2018,10,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,100125000,134553,101127000,670070
12960,2001,10,1539,14/09/2018,2018,9,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,98300000,123552,99741000,599220
12960,2001,10,1564,28/09/2018,2018,9,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,98300000,1000,99741000,23000
12960,2001,10,836,02/05/2018,2018,5,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,76444000,388629,81069000,1834310
12960,2001,10,901,30/05/2018,2018,5,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,76444000,2000,81069000,46000
12960,2001,10,1360,01/08/2018,2018,8,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,95607000,248386,98038000,1172360
12960,2001,10,1273,03/07/2018,2018,7,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,87923000,596781,95316000,2816770
12960,2001,10,1132,04/06/2018,2018,6,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,81709000,495863,87311000,2340430
12960,2001,10,1225,29/06/2018,2018,6,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,81709000,1000,87311000,23000
12960,2001,10,648,02/04/2018,2018,4,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,67126000,368498,75852000,1739300
12960,2001,10,508,06/03/2018,2018,4,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PNEU 175X70 R14,67126000,4000,75852000,856000
12960,2001,10,,,2018,3,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),1 - ESTOQUE,-1,65039000,185582,67127000,890600
12960,2001,10,116,02/01/2018,2018,1,3166105,112,VW/NOVO GOL TL MCV,VOLKSWAGEM,VW/NOVO GOL TL MCV,2016,PZG-3777,9BWAG45U,1108153,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,49226000,116398,50298000,508650
12960,2001,10,1726,11/12/2018,2018,12,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,172918000,646030,180880000,3185380
12960,2001,10,1730,11/12/2018,2018,12,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,172918000,3000,180880000,69000
12960,2001,10,1663,01/11/2018,2018,11,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,168388000,375835,172609000,1871640
12960,2001,10,1594,01/10/2018,2018,10,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,165326000,204163,167438000,1016720
12960,2001,10,1539,14/09/2018,2018,9,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,158285000,542763,164842000,2632360
12960,2001,10,1564,28/09/2018,2018,9,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,158285000,3000,164842000,69000
12960,2001,10,836,02/05/2018,2018,5,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,127575000,495946,133134000,2340850
12960,2001,10,901,30/05/2018,2018,5,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,127575000,2000,133134000,46000
12960,2001,10,1360,01/08/2018,2018,8,3166105,97,PALIO FIRE,FIAT,PALIO FIRE,2016,PXO-1591,9BD17122,1081144,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,149068000,726138,157904000,3427310
